赏罚不明,shǎng fá bù míng,赏罚不清楚不明白。该奖赏的不奖赏，该惩罚的不惩罚。,,,,,,,,,,,,,,,,,,,,,,,
赏信罚明,shǎng xìn fá míng,形容处理事情严格而公正。同“赏罚分明”。,,,,,,,,,,,,,,,,,,,,,,,
赏善罚否,shǎng shàn fá fǒu,指赏赐善人善事，惩罚恶人恶事。同“赏善罚恶”。,,,,,,,,,,,,,,,,,,,,,,,
赏一劝众,shǎng yī quàn zhòng,奖励一个人的先进事迹而鼓励好多人。,,,,,,,,,,,,,,,,,,,,,,,
赏不踰时,shǎng bù yú shí,谓及时行赏。《司马法·天子之义》：“賞不踰時，欲民速得爲善之利也。罰不遷列，欲民速覩爲不善之害也。”亦作“ 賞不踰日 ”。《晋书·慕容垂载记》：“亂法者軍有常刑，奉命者賞不踰日。”《晋书·祖逖传》：“其有微功，賞不踰日。”,,,,,,,,,,,,,,,,,,,,,,,
遣兴陶情,qiǎn xìng táo qíng,遣释意兴，陶冶情趣。,,,,,,,,,,,,,,,,,,,,,,,
遣愁索笑,qiǎn chóu suǒ xiào,消愁求乐。,,,,,,,,,,,,,,,,,,,,,,,
遣词造意,qiǎn cí zào yì,指写文章、说话时的用词立意。同“遣辞措意”。,,,,,,,,,,,,,,,,,,,,,,,
遣辞措意,qiǎn cí cuò yì,指写文章、说话时的用词立意。,,,,,,,,,,,,,,,,,,,,,,,
遣词立意,qiǎn cí lì yì,指写文章、说话时的用词立意。同“遣辞措意”。,,,,,,,,,,,,,,,,,,,,,,,
遣词措意,qiǎn cí cuò yì,指写文章、说话时的用词立意。同“遣辞措意”。,,,,,,,,,,,,,,,,,,,,,,,
遣兵调将,qiǎn bīng diào jiàng,犹调兵遣将。亦作“遣将调兵”、“遣将征兵”。,,,,,,,,,,,,,,,,,,,,,,,
遣将调兵,qiǎn jiāng diào bīng,泛指调动安排人力。见“遣兵调将”。,,,,,,,,,,,,,,,,,,,,,,,
遣言措意,qiǎn yán cuò yì,指写文章、说话时的用词立意。同“遣辞措意”。,,,,,,,,,,,,,,,,,,,,,,,
遣将征兵,qiǎn jiāng zhēng bīng,泛指调动安排人力。同“遣兵调将”。,,,,,,,,,,,,,,,,,,,,,,,
夸夸其谈,kuā kuā qí tán,形容说话浮夸不切实际。,,,,,,,,,,,,,,,,,,,,,,,
夸父逐日,kuā fù zhú rì,夸父：古传说中的人名。夸父拚命追赶太阳。比喻人有大志，也比喻不自量力。,,,,,,,,,,,,,,,,,,,,,,,
夸父追日,kuā fù zhuī rì,古代神话。同“夸父逐日”。,,,,,,,,,,,,,,,,,,,,,,,
夸大其词,kuā dà qí cí,把事情说得超过原有的程度。,,,,,,,,,,,,,,,,,,,,,,,
夸大其辞,kuā dà qí cí,把事情说得超过原有的程度。同“夸大其词”。,,,,,,,,,,,,,,,,,,,,,,,
夸夸而谈,kuā kuā ér tán,形容说话浮夸不切实际。,,,,,,,,,,,,,,,,,,,,,,,
夸多斗靡,kuā duō dòu mí,夸：夸耀；斗：竞争；靡：奢华。原指写文章以篇幅多、辞藻华丽夸耀争胜，后也指比赛生动豪华奢侈。,,,,,,,,,,,,,,,,,,,,,,,
夸强道会,kuā qiáng dào huì,会：能。夸耀自己能力强、本事大。亦作“夸强说会”。,,,,,,,,,,,,,,,,,,,,,,,
姱容修态,kuā róng xiū tài,姱：美好；修：长远；态：志向。美丽的容貌，长远的智慧。,,,,,,,,,,,,,,,,,,,,,,,
膘肥体壮,biāo féi tǐ zhuàng,形容牲畜肥壮结实。,,,,,,,,,,,,,,,,,,,,,,,
湮没无闻,yān mò wú wén,湮：埋没；无闻：没有知道。名声被埋没，没人知道。,,,,,,,,,,,,,,,,,,,,,,,
胯下之辱,kuà xià zhī rǔ,胯下：两条腿之间。从胯下爬过的耻辱。,,,,,,,,,,,,,,,,,,,,,,,
胯下蒲伏,kuà xià pú fú,蒲伏：通“匍伏”，指伏地爬行。指汉朝韩信年少时有胯下之辱。,,,,,,,,,,,,,,,,,,,,,,,
搴旗斩将,qiān qí zhǎn jiàng,拔取敌旗，斩杀敌将。,,,,,,,,,,,,,,,,,,,,,,,
搴旗取将,qiān qí qǔ jiàng,拔取敌旗，斩杀敌将。形容勇猛善战。,,,,,,,,,,,,,,,,,,,,,,,
寡廉鲜耻,guǎ lián xiǎn chǐ,寡、鲜：少。旧指不廉洁，不知耻。现指不知羞耻。,,,,,,,,,,,,,,,,,,,,,,,
寡不敌众,guǎ bù dí zhòng,寡：少；敌：抵挡；众：多。人少的抵挡不住人多的。,,,,,,,,,,,,,,,,,,,,,,,
寡不胜众,guǎ bù shèng zhòng,人少的抵挡不住人多的。同“寡不敌众”。,,,,,,,,,,,,,,,,,,,,,,,
寡鹄孤鸾,guǎ hú gū luán,孤鸾：无偶的友鸾，比喻死去了配偶的男子；寡鹄：比喻寡妇。指失偶的男女。,,,,,,,,,,,,,,,,,,,,,,,
寡二少双,guǎ èr shǎo shuāng,寡：少。很少有第二个。形容极其突出。,,,,,,,,,,,,,,,,,,,,,,,
寡人之疾,guǎ rén zhī jí,寡人：古代君主的自称；疾：病，毛病。古代君王的通病——好色。,,,,,,,,,,,,,,,,,,,,,,,
寡凫单鹄,guǎ fú dān hú,原是古代的琴曲名。后比喻失去配偶的人。,,,,,,,,,,,,,,,,,,,,,,,
寡情薄意,guǎ qíng báo yì,指缺少情意。,,,,,,,,,,,,,,,,,,,,,,,
寡信轻诺,guǎ xìn qīng nuò,轻易答应人家要求的，一定很少守信用。,,,,,,,,,,,,,,,,,,,,,,,
寡见鲜闻,guǎ jiàn xiǎn wén,形容学识浅薄，见闻不广，知识贫乏。,,,,,,,,,,,,,,,,,,,,,,,
寡闻少见,guǎ wén shǎo jiàn,听的少，见的少。形容学识浅薄，见闻不广。,,,,,,,,,,,,,,,,,,,,,,,
寡见少闻,guǎ jiàn shǎo wén,听的少，见的少。形容学识浅薄，见闻不广。,,,,,,,,,,,,,,,,,,,,,,,
飙发电举,biāo fā diàn jù,形容声势迅猛。,,,,,,,,,,,,,,,,,,,,,,,
飙举电至,biāo jǔ diàn zhì,飙：疾风、暴风。风起云涌闪电到。形容声势猛烈。,,,,,,,,,,,,,,,,,,,,,,,
跨凤乘龙,kuà fèng chéng lóng,比喻结成夫妻或成仙。,,,,,,,,,,,,,,,,,,,,,,,
跨凤乘鸾,kuà fèng chéng luán,凤：凤凰；鸾：传中凤凰一类的鸟。夫妻骑着凤，乘着鸾。比喻飞黄腾达，意得志满。,,,,,,,,,,,,,,,,,,,,,,,
跨山压海,kuà shān yā hǎi,跨过高山，接近大海。喻势力扩展。,,,,,,,,,,,,,,,,,,,,,,,
雁过拔毛,yàn guò bá máo,大雁飞过时也能拔下毛来。原形容武艺高超。后比喻人爱占便宜，见有好处就要乘机捞一把。,,,,,,,,,,,,,,,,,,,,,,,
雁过留声,yàn guò liú shēng,比喻留名声于身后。,,,,,,,,,,,,,,,,,,,,,,,
雁杳鱼沉,yàn yǎo yú chén,比喻音信断绝。,,,,,,,,,,,,,,,,,,,,,,,
雁塔题名,yàn tǎ tí míng,旧时考中进士的代称。,,,,,,,,,,,,,,,,,,,,,,,
雁素鱼笺,yàn sù yú jiān,指书信。,,,,,,,,,,,,,,,,,,,,,,,
雁断鱼沉,yàn duàn yú chén,比喻彼此音讯断绝。同“雁逝鱼沉”。,,,,,,,,,,,,,,,,,,,,,,,
雁影分飞,yàn yǐng fēn fēi,比喻两相分离。,,,,,,,,,,,,,,,,,,,,,,,
雁默先烹,yàn mò xiān pēng,比喻无才者先被淘汰。,,,,,,,,,,,,,,,,,,,,,,,
雁南燕北,yàn nán yàn běi,比喻两地分离。,,,,,,,,,,,,,,,,,,,,,,,
雁断鱼沈,yàn duàn yú shěn,见“ 雁逝魚沉 ”。,,,,,,,,,,,,,,,,,,,,,,,
雁过拨毛,yàn guò bō máo,①比喻武艺高强。②比喻经手办事便捞点好处。,,,,,,,,,,,,,,,,,,,,,,,
雁逝鱼沉,yàn shì yú chén,比喻彼此音讯断绝。亦作“雁断鱼沉”。,,,,,,,,,,,,,,,,,,,,,,,
雁去鱼来,yàn qù yú lái,书信往来。雁、鱼均喻书信。,,,,,,,,,,,,,,,,,,,,,,,
雁塔新题,yàn tǎ xīn tí,旧时考中进士的代称。同“雁塔题名”。,,,,,,,,,,,,,,,,,,,,,,,
雁泊人户,yàn bó rén hù,犹雁户。,,,,,,,,,,,,,,,,,,,,,,,
箝口结舌,qián kǒu jié shé,闭口不敢发表言论。 宋 司马光 《乞改求谏诏书札子》：“是詔書始於求諫，而終於拒諫也，臣恐天下之士益箝口結舌，非國家之福也。” 明 无名氏 《鸣凤记·二臣哭夏》：“箝口結舌，尚恐禍至，誰敢捨身力救。” 清 昭槤 《啸亭杂录·王述庵书》：“近來州縣所以魚肉諸生，其意蓋在立威，威立而諸生箝口結舌，則庶民何敢出而争控。” 鲁迅 《书信集·致李秉中》：“国内颇纷纭多事，简直无从说起，生人箝口结舌，尚虞祸及，读 明 末稗史，情形庶几近之。”,,,,,,,,,,,,,,,,,,,,,,,
箝口侧目,qián kǒu cè mù,口不敢言，邪目而视。谓敢怒而不敢言。 郑观应 《盛世危言·吏治上》：“上司薦之曰幹員，同僚推之曰能吏，小民之受其魚肉者，雖痛心疾首箝口側目，而無如何也。”,,,,,,,,,,,,,,,,,,,,,,,
乖僻邪谬,guāi pì xié miù,乖：乖张，不顺；僻：孤僻。指性格古怪孤僻，不近人情。,,,,,,,,,,,,,,,,,,,,,,,
乖唇蜜舌,guāi chún mì shé,形容口齿伶俐，惯于说讨人喜欢的甜言蜜语。,,,,,,,,,,,,,,,,,,,,,,,
乖嘴蜜舌,guāi zuǐ mì shé,形容口齿伶俐，惯于说讨好人的甜言蜜语。,,,,,,,,,,,,,,,,,,,,,,,
快马加鞭,kuài mǎ jiā biān,跑得很快的马再加上一鞭子，使马跑得更快。比喻快上加快，加速前进。,,,,,,,,,,,,,,,,,,,,,,,
快刀斩乱麻,kuài dāo jiǎn luàn má,比喻做事果断，能采取坚决有效的措施，很快解决复杂的问题。,,,,,,,,,,,,,,,,,,,,,,,
快心满志,kuài xīn mǎn zhì,形容心满意足，事情的发展完全符合心意。同“快心遂意”。,,,,,,,,,,,,,,,,,,,,,,,
快人快语,kuài rén kuài yǔ,快：爽快，痛快。直爽的人说直爽的话。,,,,,,,,,,,,,,,,,,,,,,,
快意当前,kuài yì dāng qián,快意：爽快舒适。指痛快一时。,,,,,,,,,,,,,,,,,,,,,,,
快心遂意,kuài xīn suí yì,犹言称心如意。形容心满意足，事情的发展完全符合心意。,,,,,,,,,,,,,,,,,,,,,,,
快步流星,kuài bù liú xīng,形容步子跨得大，走得快。,,,,,,,,,,,,,,,,,,,,,,,
快心满意,kuài xīn mǎn yì,形容心满意足，事情的发展完全符合心意。同“快心遂意”。,,,,,,,,,,,,,,,,,,,,,,,
快犊破车,kuài dú pò chē,跑得快的牛犊会把车拉翻。比喻年轻气盛的人应当懂得克制。,,,,,,,,,,,,,,,,,,,,,,,
快人快事,kuài rén kuài shì,爽快人办爽快事。,,,,,,,,,,,,,,,,,,,,,,,
快刀斩乱丝,kuài dāo zhǎn luàn sī,比喻做事果断，能采取坚决有效的措施，很快解决复杂的问题。同“快刀斩乱麻”。,,,,,,,,,,,,,,,,,,,,,,,
快刀斩麻,kuài dāo zhǎn má,比喻做事果断，能采取坚决有效的措施，很快解决复杂的问题。同“快刀斩乱麻”。,,,,,,,,,,,,,,,,,,,,,,,
快人快性,kuài rén kuài xìng,指为人爽直痛快，不忸怩作态。,,,,,,,,,,,,,,,,,,,,,,,
拐弯抹角,guǎi wān mò jiǎo,抹角：挨墙角绕过。沿着弯弯曲曲的路走。比喻说话绕弯，不直截了当。,,,,,,,,,, \"phrase_url\": \"\"}]",{\sentence\": \"～，记的土地庙儿，照走过的小巷口，径上碧草轩来。 ◎清·李绿园《歧路灯》第八十八回\", \"grammar\": \"联合式；作谓语、状语、定语；形容不直截了当\"}",4,2018/5/8 19:14,2018/5/11 14:20,,,,,,,,
撁五挂四,qiān wǔ guà sì,谓接连不断。《红楼梦》第一回：“於是接二連三，撁五掛四，將一條街燒得如‘火焰山’一般。”,,,,,,,,,,,,,,,,,,,,,,,
勺水一脔,sháo shuǐ yī luán,一勺水，一块肉。比喻量少。,,,,,,,,,,,,,,,,,,,,,,,
怪诞不经,guài dàn bù jīng,怪诞：离奇古怪；不经：不合常理。指言语奇怪荒唐，不合常理。,,,,,,,,,,,,,,,,,,,,,,,
怪力乱神,guài lì luàn shén,指关于怪异、勇力、叛乱、鬼神之事。,,,,,,,,,,,,,,,,,,,,,,,
怪事咄咄,guài shì duō duō,表示吃惊的声音。形容不合常理，难以理解的怪事。同“咄咄怪事”。,,,,,,,,,,,,,,,,,,,,,,,
怪雨盲风,guài yǔ máng fēng,犹疾风暴雨。形容风雨来势猛。比喻迅猛激烈的斗争。,,,,,,,,,,,,,,,,,,,,,,,
怪诞诡奇,guài dàn guǐ qí,怪诞：荒唐，离奇；诡奇：诡诈，奇异。形容荒唐离奇的事物。,,,,,,,,,,,,,,,,,,,,,,,
怪模怪样,guài mó guài yàng,形态奇怪。,,,,,,,,,,,,,,,,,,,,,,,
怪声怪气,guài shēng guài qì,形容声音、语调、唱腔等滑稽或古怪难听。,,,,,,,,,,,,,,,,,,,,,,,
怪形怪状,guài xíng guài zhuàng,奇异古怪的形态、样子。,,,,,,,,,,,,,,,,,,,,,,,
郐下无讥,kuài xià wú jī,指微不足道。,,,,,,,,,,,,,,,,,,,,,,,
潜移默化,qián yí mò huà,潜：暗中同，不见形迹；默：不说话，没有声音。指人的思想或性格不知不觉受到感染、影响而发生了变化。,,,,,,,,,,,,,,,,,,,,,,,
潜心笃志,qián xīn dǔ zhì,指专心致志。,,,,,,,,,,,,,,,,,,,,,,,
潜龙伏虎,qián lóng fú hǔ,潜藏的蛟龙，潜伏的猛虎。比喻人才尚未被擢用。,,,,,,,,,,,,,,,,,,,,,,,
潜鳞戢羽,qián lín jí yǔ,指隐藏形迹。,,,,,,,,,,,,,,,,,,,,,,,
潜光隐德,qián guāng yǐn dé,指隐藏德才。,,,,,,,,,,,,,,,,,,,,,,,
潜濡默化,qián rú mò huà,犹潜移默化。指人的思想或性格不知不觉受到感染、影响而发生了变化。,,,,,,,,,,,,,,,,,,,,,,,
潜光隐耀,qián guāng yǐn yào,隐藏光采。常指隐居。,,,,,,,,,,,,,,,,,,,,,,,
潜濡默被,qián rú mò bèi,犹潜移默化。指人的思想或性格不知不觉受到感染、影响而发生了变化。,,,,,,,,,,,,,,,,,,,,,,,
潜心涤虑,qián xīn dí lǜ,指专心致志。,,,,,,,,,,,,,,,,,,,,,,,
潜精积思,qián jīng jī sī,指专心钻研。同“潜精研思”。,,,,,,,,,,,,,,,,,,,,,,,
潜精研思,qián jīng yán sī,指专心钻研。,,,,,,,,,,,,,,,,,,,,,,,
潜神嘿规,qián shén hēi guī,指专心谋划。,,,,,,,,,,,,,,,,,,,,,,,
潜移默运,qián yí mò yùn,不露行迹、自然而然地转移或转变。,,,,,,,,,,,,,,,,,,,,,,,
潜蛟困凤,qián jiāo kùn fèng,比喻被埋没的贤才。,,,,,,,,,,,,,,,,,,,,,,,
潜窃阳剽,qián qiè yáng piāo,公开或不公开地剽窃。,,,,,,,,,,,,,,,,,,,,,,,
潜德秘行,qián dé mì xíng,指不为人知的德行。同“潜德隐行”。,,,,,,,,,,,,,,,,,,,,,,,
潜移暗化,qián yí àn huà,指人的思想或性格不知不觉受到感染、影响而发生了变化。同“潜移默化”。,,,,,,,,,,,,,,,,,,,,,,,
潜休隐德,qián xiū yǐn dé,指隐藏美德。,,,,,,,,,,,,,,,,,,,,,,,
潜光匿曜,qián guāng nì yào,隐藏光采。常指隐居。同“潜光隐耀”。,,,,,,,,,,,,,,,,,,,,,,,
潜德隐行,qián dé yǐn xíng,指不为人知的德行。,,,,,,,,,,,,,,,,,,,,,,,
潜消默化,qián xiāo mò huà,指暗地消除。,,,,,,,,,,,,,,,,,,,,,,,
潜神默记,qián shén mò jì,潜神：潜下心来，用神专注。形容用心专注，默默记诵。,,,,,,,,,,,,,,,,,,,,,,,
潜形谲迹,qián xíng jué jì,隐蔽形迹，不露真相。同“潜形匿迹”。,,,,,,,,,,,,,,,,,,,,,,,
潜移默转,qián yí mò zhuǎn,不露行迹、自然而然地转移或转变。同“潜移默运”。,,,,,,,,,,,,,,,,,,,,,,,
潜形匿迹,qián xíng nì jì,隐蔽形迹，不露真相。,,,,,,,,,,,,,,,,,,,,,,,
潜移嘿夺,qián yí hēi duó,指不露形迹地改变或取得。同“潜移默夺”。,,,,,,,,,,,,,,,,,,,,,,,
潜移默夺,qián yí mò duó,指不露形迹地改变或取得。,,,,,,,,,,,,,,,,,,,,,,,
潜踪隐迹,qián zōng yǐn jì,指隐蔽踪迹。,,,,,,,,,,,,,,,,,,,,,,,
潜踪蹑迹,qián zōng niè jì,指藏匿行踪。,,,,,,,,,,,,,,,,,,,,,,,
潜踪匿影,qián zōng nì yǐng,隐蔽踪迹。,,,,,,,,,,,,,,,,,,,,,,,
少不更事,shào bù gēng shì,少：年轻；更：经历。年纪轻，没有经历过什么事情。指经验不多。,,,,,,,,,,,,,,,,,,,,,,,
少安毋躁,shǎo ān wú zào,少：稍微，暂时；安：徐缓，不急；毋：不要；躁：急躁。暂且安心等一会儿，不要急躁。,,,,,,,,,,,,,,,,,,,,,,,
少壮不努力，老大徒伤悲,shào zhuàng bù nǔ lì，lǎo dà tú shāng bēi,年轻力壮的时候不奋发图强，到了老年，悲伤也没用了。,,,,,,,,,,,,,,,,,,,,,,,
少见多怪,shǎo jiàn duō guài,见闻少的人遇到不常见的事物就觉得奇怪。后常用来嘲笑见识浅陋的人。,,,,,,,,,,,,,,,,,,,,,,,
少年老成,shào nián lǎo chéng,原指人年纪虽轻，却很老练。现在也指年轻人缺乏朝气。,,,,,,,,,,,,,,,,,,,,,,,
少不经事,shào bù jīng shì,少：年轻；更：经历。年纪轻，没有经历过什么事情。指经验不多。,,,,,,,,,,,,,,,,,,,,,,,
少言寡语,shǎo yán guǎ yǔ,指平时说话不多。,,,,,,,,,,,,,,,,,,,,,,,
少安无躁,shǎo ān wú zào,稍稍安静，不要急躁。,,,,,,,,,,,,,,,,,,,,,,,
少私寡欲,shǎo sī guǎ yù,寡：少；欲：欲望。指仆人的欲望很小。,,,,,,,,,,,,,,,,,,,,,,,
少年老诚,shǎo nián lǎo chéng,原指人年纪虽轻，却很老练。现在也指年轻人缺乏朝气。同“少年老成”。,,,,,,,,,,,,,,,,,,,,,,,
少成若性,shào chéng ruò xìng,指自幼形成的习惯就好像天性一样。,,,,,,,,,,,,,,,,,,,,,,,
少纵即逝,shǎo zòng jí shì,纵：放；逝：消失。稍微一放松就消失了。形容时间或机会等很容易过去。,,,,,,,,,,,,,,,,,,,,,,,
少小无猜,shào xiǎo wú cāi,猜：猜疑。指男女幼小时一起玩耍，天真无邪，不避嫌疑。,,,,,,,,,,,,,,,,,,,,,,,
少条失教,shǎo tiáo shī jiào,指没规矩，无教养。,,,,,,,,,,,,,,,,,,,,,,,
少气无力,shǎo qì wú lì,气不壮，没力量。形容精神不振。,,,,,,,,,,,,,,,,,,,,,,,
少头缺尾,shǎo tóu quē wěi,比喻事物残缺不全。,,,,,,,,,,,,,,,,,,,,,,,
少吃俭用,shǎo chī jiǎn yòng,即省吃俭用。,,,,,,,,,,,,,,,,,,,,,,,
脍炙人口,kuài zhì rén kǒu,脍：切细的肉；炙：烤熟的肉。脍和炙都是人们爱吃的食物。指美味人人爱吃。比喻好的诗文受到人们的称赞和传讼。,,,,,,,,,,,,,,,,,,,,,,,
关怀备至,guān huái bèi zhì,关心得无微不至。,,,,,,,,,,,,,,,,,,,,,,,
关门打狗,guān mén dǎ gǒu,比喻将对方控制在自己势力范围内，然后进行有效打击。,,,,,,,,,,,,,,,,,,,,,,,
关山迢递,guān shān tiáo dì,关：关隘；迢递：遥远的样子。指路途遥远。,,,,,,,,,,,,,,,,,,,,,,,
关门大吉,guān mén dà jí,指商店倒闭或企业破产停业。,,,,,,,,,,,,,,,,,,,,,,,
关情脉脉,guān qíng mài mài,关情：关切的情怀。脉脉：情意深长。形容眼神中表露的意味深长的绵绵情怀。亦作“脉脉含情”。,,,,,,,,,,,,,,,,,,,,,,,
关门养虎，虎大伤人,guān mén yǎng hǔ，hǔ dà shāng rén,比喻纵容助长坏人坏事，到头来自己受害。,,,,,,,,,,,,,,,,,,,,,,,
关山阻隔,guān shān zǔ gé,关隘山岭阻挡隔绝。形容路途艰难，往来不易。,,,,,,,,,,,,,,,,,,,,,,,
关东出相，关西出将,"guēn dōng chū xiàng, guān xī",关：函谷关。函谷关以东的地区，民风好文，多出宰相；函谷关以西的地区，民风好武，多出将帅。,,,,,,,,,,,,,,,,,,,,,,,
关心民瘼,guān xīn mín mò,瘼：疾，疾苦。关心群众的疾苦。,,,,,,,,,,,,,,,,,,,,,,,
关门落闩,guān mén luò shuān,比喻没有回旋的余地。也形容到了极点。,,,,,,,,,,,,,,,,,,,,,,,
关门闭户,guēn mén bì hù,门户都关闭起来。形容冷清寥落。,,,,,,,,,,,,,,,,,,,,,,,
烧琴煮鹤,shāo qín zhǔ hè,拿琴当柴烧，把鹤煮了吃。比喻糟蹋美好的事物。,,,,,,,,,,,,,,,,,,,,,,,
烧眉之急,shāo méi zhī jí,比喻非常迫切。,,,,,,,,,,,,,,,,,,,,,,,
烧犀观火,shāo xī guān huǒ,比喻洞察事物。,,,,,,,,,,,,,,,,,,,,,,,
观者如堵,guān zhě rú dǔ,堵：墙壁。观看的人象一堵墙一样。形容观看人数众多。,,,,,,,,,,,,,,,,,,,,,,,
观过知仁,guān guò zhī rén,察看一个人所犯过错的性质，就可以了解他的为人。,,,,,,,,,,,,,,,,,,,,,,,
观隅反三,guān yú fǎn sān,犹言举一反三。比喻从一件事情类推而知道其他许多事情。,,,,,,,,,,,,,,,,,,,,,,,
观化听风,guān huà tīng fēng,指希望看到良好的政治教化。,,,,,,,,,,,,,,,,,,,,,,,
观今宜鉴古,guān jīn yì jiàn gǔ,宜：应该；鉴：镜子。观察当今的社会，应以古代为镜子加以借鉴。,,,,,,,,,,,,,,,,,,,,,,,
